200	Berzerk	Eminem	https://genius.com/Eminem-berzerk-lyrics	200-Eminem-berzerk
201	Heartbeat	Childish Gambino	https://genius.com/Childish-gambino-heartbeat-lyrics	201-Childish-gambino-heartbeat
202	Gangsta's Paradise	Coolio (Ft. L.V.)	https://genius.com/Coolio-gangstas-paradise-lyrics	202-Coolio-gangstas-paradise
203	No More Parties in LA	Kanye West (Ft. Kendrick Lamar)	https://genius.com/Kanye-west-no-more-parties-in-la-lyrics	203-Kanye-west-no-more-parties-in-la
204	Chanel	Frank Ocean	https://genius.com/Frank-ocean-chanel-lyrics	204-Frank-ocean-chanel
205	Nadarang	Shanti Dope	https://genius.com/Shanti-dope-nadarang-lyrics	205-Shanti-dope-nadarang
206	No Type	Rae Sremmurd	https://genius.com/Rae-sremmurd-no-type-lyrics	206-Rae-sremmurd-no-type
207	Versace (Remix)	Migos (Ft. Drake)	https://genius.com/Migos-versace-remix-lyrics	207-Migos-versace-remix
208	Black Skinhead	Kanye West	https://genius.com/Kanye-west-black-skinhead-lyrics	208-Kanye-west-black-skinhead
209	Beautiful	Eminem	https://genius.com/Eminem-beautiful-lyrics	209-Eminem-beautiful
210	Child's Play	Drake	https://genius.com/Drake-childs-play-lyrics	210-Drake-childs-play
211	Fall	Eminem	https://genius.com/Eminem-fall-lyrics	211-Eminem-fall
212	Energy	Drake	https://genius.com/Drake-energy-lyrics	212-Drake-energy
213	The Schuyler Sisters	Phillipa Soo, Jasmine Cephas Jones, Leslie Odom Jr., Original Broadway Cast of Hamilton & Renée Elise Goldsberry	https://genius.com/Phillipa-soo-jasmine-cephas-jones-leslie-odom-jr-original-broadway-cast-of-hamilton-and-renee-elise-goldsberry-the-schuyler-sisters-lyrics	213-Phillipa-soo-jasmine-cephas-jones-leslie-odom-jr-original-broadway-cast-of-hamilton-and-renee-elise-goldsberry-the-schuyler-sisters
214	Slide	Calvin Harris (Ft. Frank Ocean & Migos)	https://genius.com/Calvin-harris-slide-lyrics	214-Calvin-harris-slide
215	Love Yourz	J. Cole	https://genius.com/J-cole-love-yourz-lyrics	215-J-cole-love-yourz
216	Bonfire	Childish Gambino	https://genius.com/Childish-gambino-bonfire-lyrics	216-Childish-gambino-bonfire
217	Barbie Dreams	Nicki Minaj	https://genius.com/Nicki-minaj-barbie-dreams-lyrics	217-Nicki-minaj-barbie-dreams
218	T-Shirt	Migos	https://genius.com/Migos-t-shirt-lyrics	218-Migos-t-shirt
219	Me, Myself & I	G-Eazy & Bebe Rexha	https://genius.com/G-eazy-and-bebe-rexha-me-myself-and-i-lyrics	219-G-eazy-and-bebe-rexha-me-myself-and-i
220	Crooked Smile	J. Cole (Ft. TLC)	https://genius.com/J-cole-crooked-smile-lyrics	220-J-cole-crooked-smile
221	Famous	Kanye West (Ft. Rihanna)	https://genius.com/Kanye-west-famous-lyrics	221-Kanye-west-famous
222	Uptown Funk	Mark Ronson (Ft. Bruno Mars)	https://genius.com/Mark-ronson-uptown-funk-lyrics	222-Mark-ronson-uptown-funk
223	Magnolia	Playboi Carti	https://genius.com/Playboi-carti-magnolia-lyrics	223-Playboi-carti-magnolia
224	CARNIVAL	¥$, Kanye West & Ty Dolla $ign (Ft. Playboi Carti & Rich The Kid)	https://genius.com/Kanye-west-and-ty-dolla-sign-carnival-lyrics	224-Kanye-west-and-ty-dolla-sign-carnival
225	X	21 Savage & Metro Boomin (Ft. Future)	https://genius.com/21-savage-and-metro-boomin-x-lyrics	225-21-savage-and-metro-boomin-x
226	Broccoli	DRAM (Ft. Lil Yachty)	https://genius.com/Dram-broccoli-lyrics	226-Dram-broccoli
227	Jungle	Drake	https://genius.com/Drake-jungle-lyrics	227-Drake-jungle
228	In the End	Linkin Park	https://genius.com/Linkin-park-in-the-end-lyrics	228-Linkin-park-in-the-end
229	Finesse (Remix)	Bruno Mars (Ft. Cardi B)	https://genius.com/Bruno-mars-finesse-remix-lyrics	229-Bruno-mars-finesse-remix
230	Aaron Burr, Sir	Lin-Manuel Miranda, Leslie Odom Jr., Anthony Ramos, Daveed Diggs & Okieriete Onaodowan	https://genius.com/Lin-manuel-miranda-leslie-odom-jr-anthony-ramos-daveed-diggs-and-okieriete-onaodowan-aaron-burr-sir-lyrics	230-Lin-manuel-miranda-leslie-odom-jr-anthony-ramos-daveed-diggs-and-okieriete-onaodowan-aaron-burr-sir
231	MIDDLE CHILD	J. Cole	https://genius.com/J-cole-middle-child-lyrics	231-J-cole-middle-child
232	NEW MAGIC WAND	Tyler, The Creator	https://genius.com/Tyler-the-creator-new-magic-wand-lyrics	232-Tyler-the-creator-new-magic-wand
233	Wesley's Theory	Kendrick Lamar (Ft. George Clinton & Thundercat)	https://genius.com/Kendrick-lamar-wesleys-theory-lyrics	233-Kendrick-lamar-wesleys-theory
234	No Limit	G-Eazy (Ft. A$AP Rocky & Cardi B)	https://genius.com/G-eazy-no-limit-lyrics	234-G-eazy-no-limit
235	Furthest Thing	Drake	https://genius.com/Drake-furthest-thing-lyrics	235-Drake-furthest-thing
236	POWER	Kanye West	https://genius.com/Kanye-west-power-lyrics	236-Kanye-west-power
237	Over My Dead Body	Drake (Ft. Chantal Kreviazuk)	https://genius.com/Drake-over-my-dead-body-lyrics	237-Drake-over-my-dead-body
238	Mona Lisa	Lil Wayne (Ft. Kendrick Lamar)	https://genius.com/Lil-wayne-mona-lisa-lyrics	238-Lil-wayne-mona-lisa
239	Yes Indeed	Lil Baby & Drake	https://genius.com/Lil-baby-and-drake-yes-indeed-lyrics	239-Lil-baby-and-drake-yes-indeed
240	Headlines	Drake	https://genius.com/Drake-headlines-lyrics	240-Drake-headlines
241	Low Life	Future (Ft. The Weeknd)	https://genius.com/Future-low-life-lyrics	241-Future-low-life
242	family ties	Baby Keem & Kendrick Lamar	https://genius.com/Baby-keem-and-kendrick-lamar-family-ties-lyrics	242-Baby-keem-and-kendrick-lamar-family-ties
243	All Girls Are the Same	Juice WRLD	https://genius.com/Juice-wrld-all-girls-are-the-same-lyrics	243-Juice-wrld-all-girls-are-the-same
244	Kill Bill	SZA	https://genius.com/Sza-kill-bill-lyrics	244-Sza-kill-bill
245	Cocoa Butter Kisses	Chance the Rapper (Ft. Twista & VIC MENSA)	https://genius.com/Chance-the-rapper-cocoa-butter-kisses-lyrics	245-Chance-the-rapper-cocoa-butter-kisses
246	Feel Good Inc.	Gorillaz (Ft. De La Soul)	https://genius.com/Gorillaz-feel-good-inc-lyrics	246-Gorillaz-feel-good-inc
247	Nikes	Frank Ocean	https://genius.com/Frank-ocean-nikes-lyrics	247-Frank-ocean-nikes
248	Hope	XXXTENTACION	https://genius.com/Xxxtentacion-hope-lyrics	248-Xxxtentacion-hope
249	Fuck tha Police	N.W.A	https://genius.com/Nwa-fuck-tha-police-lyrics	249-Nwa-fuck-tha-police
250	Old Town Road	Lil Nas X	https://genius.com/Lil-nas-x-old-town-road-lyrics	250-Lil-nas-x-old-town-road
251	Come and See Me	PARTYNEXTDOOR & Drake	https://genius.com/Partynextdoor-and-drake-come-and-see-me-lyrics	251-Partynextdoor-and-drake-come-and-see-me
252	Planez	Jeremih (Ft. J. Cole)	https://genius.com/Jeremih-planez-lyrics	252-Jeremih-planez
253	Non-Stop	Leslie Odom Jr., Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton & Renée Elise Goldsberry	https://genius.com/Leslie-odom-jr-lin-manuel-miranda-phillipa-soo-christopher-jackson-original-broadway-cast-of-hamilton-and-renee-elise-goldsberry-non-stop-lyrics	253-Leslie-odom-jr-lin-manuel-miranda-phillipa-soo-christopher-jackson-original-broadway-cast-of-hamilton-and-renee-elise-goldsberry-non-stop
254	MONTERO (Call Me By Your Name)	Lil Nas X	https://genius.com/Lil-nas-x-montero-call-me-by-your-name-lyrics	254-Lil-nas-x-montero-call-me-by-your-name
255	Smack That	Akon (Ft. Eminem)	https://genius.com/Akon-smack-that-lyrics	255-Akon-smack-that
256	Tiimmy Turner	Desiigner	https://genius.com/Desiigner-tiimmy-turner-lyrics	256-Desiigner-tiimmy-turner
257	Truffle Butter	Nicki Minaj (Ft. Drake & Lil Wayne)	https://genius.com/Nicki-minaj-truffle-butter-lyrics	257-Nicki-minaj-truffle-butter
258	HIGHEST IN THE ROOM	Travis Scott	https://genius.com/Travis-scott-highest-in-the-room-lyrics	258-Travis-scott-highest-in-the-room
259	PRIDE.	Kendrick Lamar	https://genius.com/Kendrick-lamar-pride-lyrics	259-Kendrick-lamar-pride
260	Feels	Calvin Harris (Ft. Big Sean, Katy Perry & Pharrell Williams)	https://genius.com/Calvin-harris-feels-lyrics	260-Calvin-harris-feels
261	All The Stars	Kendrick Lamar & SZA	https://genius.com/Kendrick-lamar-and-sza-all-the-stars-lyrics	261-Kendrick-lamar-and-sza-all-the-stars
262	Bartier Cardi	Cardi B (Ft. 21 Savage)	https://genius.com/Cardi-b-bartier-cardi-lyrics	262-Cardi-b-bartier-cardi
263	The Way I Am	Eminem	https://genius.com/Eminem-the-way-i-am-lyrics	263-Eminem-the-way-i-am
264	Tunnel Vision	Kodak Black	https://genius.com/Kodak-black-tunnel-vision-lyrics	264-Kodak-black-tunnel-vision
265	All Mine	Kanye West	https://genius.com/Kanye-west-all-mine-lyrics	265-Kanye-west-all-mine
266	FEAR.	Kendrick Lamar	https://genius.com/Kendrick-lamar-fear-lyrics	266-Kendrick-lamar-fear
267	My Way (Remix)	Fetty Wap (Ft. Drake)	https://genius.com/Fetty-wap-my-way-remix-lyrics	267-Fetty-wap-my-way-remix
268	Heartless	The Weeknd	https://genius.com/The-weeknd-heartless-lyrics	268-The-weeknd-heartless
269	Nasty Freestyle	T-Wayne	https://genius.com/T-wayne-nasty-freestyle-lyrics	269-T-wayne-nasty-freestyle
270	A.D.H.D	Kendrick Lamar	https://genius.com/Kendrick-lamar-adhd-lyrics	270-Kendrick-lamar-adhd
271	When I'm Gone	Eminem	https://genius.com/Eminem-when-im-gone-lyrics	271-Eminem-when-im-gone
272	Part II (On the Run)	JAŸ-Z (Ft. Beyoncé)	https://genius.com/Jay-z-part-ii-on-the-run-lyrics	272-Jay-z-part-ii-on-the-run
273	My Name Is	Eminem	https://genius.com/Eminem-my-name-is-lyrics	273-Eminem-my-name-is
274	Don’t Like.1	Kanye West, Pusha T, Chief Keef, Jadakiss & Big Sean	https://genius.com/Kanye-west-pusha-t-chief-keef-jadakiss-and-big-sean-dont-like1-lyrics	274-Kanye-west-pusha-t-chief-keef-jadakiss-and-big-sean-dont-like1
275	6:16 in LA	Kendrick Lamar	https://genius.com/Kendrick-lamar-6-16-in-la-lyrics	275-Kendrick-lamar-6-16-in-la
276	The Story of O.J.	JAŸ-Z	https://genius.com/Jay-z-the-story-of-oj-lyrics	276-Jay-z-the-story-of-oj
277	No Problem	Chance the Rapper (Ft. 2 Chainz & Lil Wayne)	https://genius.com/Chance-the-rapper-no-problem-lyrics	277-Chance-the-rapper-no-problem
278	APESHIT	THE CARTERS	https://genius.com/The-carters-apeshit-lyrics	278-The-carters-apeshit
279	Worst Behavior	Drake	https://genius.com/Drake-worst-behavior-lyrics	279-Drake-worst-behavior
280	Rake It Up	Yo Gotti (Ft. Nicki Minaj)	https://genius.com/Yo-gotti-rake-it-up-lyrics	280-Yo-gotti-rake-it-up
281	Super Rich Kids	Frank Ocean (Ft. Earl Sweatshirt)	https://genius.com/Frank-ocean-super-rich-kids-lyrics	281-Frank-ocean-super-rich-kids
282	Life Is Good	Future (Ft. Drake)	https://genius.com/Future-life-is-good-lyrics	282-Future-life-is-good
283	Mortal Man	Kendrick Lamar	https://genius.com/Kendrick-lamar-mortal-man-lyrics	283-Kendrick-lamar-mortal-man
284	Deja Vu	J. Cole	https://genius.com/J-cole-deja-vu-lyrics	284-J-cole-deja-vu
285	Be Careful	Cardi B	https://genius.com/Cardi-b-be-careful-lyrics	285-Cardi-b-be-careful
286	No Heart	21 Savage & Metro Boomin	https://genius.com/21-savage-and-metro-boomin-no-heart-lyrics	286-21-savage-and-metro-boomin-no-heart
287	INDUSTRY BABY	Lil Nas X & Jack Harlow	https://genius.com/Lil-nas-x-and-jack-harlow-industry-baby-lyrics	287-Lil-nas-x-and-jack-harlow-industry-baby
288	Bad Things	mgk & Camila Cabello	https://genius.com/Mgk-and-camila-cabello-bad-things-lyrics	288-Mgk-and-camila-cabello-bad-things
289	astral step	shadowraze	https://genius.com/Shadowraze-astral-step-lyrics	289-Shadowraze-astral-step
290	Wolves	Kanye West (Ft. Sia & VIC MENSA)	https://genius.com/Kanye-west-wolves-lyrics	290-Kanye-west-wolves
291	Birthday Song	2 Chainz (Ft. Kanye West)	https://genius.com/2-chainz-birthday-song-lyrics	291-2-chainz-birthday-song
292	Changes	2Pac (Ft. Talent)	https://genius.com/2pac-changes-lyrics	292-2pac-changes
293	C.R.E.A.M.	Wu-Tang Clan	https://genius.com/Wu-tang-clan-cream-lyrics	293-Wu-tang-clan-cream
294	u	Kendrick Lamar	https://genius.com/Kendrick-lamar-u-lyrics	294-Kendrick-lamar-u
295	Summer Sixteen	Drake	https://genius.com/Drake-summer-sixteen-lyrics	295-Drake-summer-sixteen
296	I Love Kanye	Kanye West	https://genius.com/Kanye-west-i-love-kanye-lyrics	296-Kanye-west-i-love-kanye
297	1Train	A$AP Rocky (Ft. Action Bronson, Big K.R.I.T., Danny Brown, Joey Bada$$, Kendrick Lamar & Yelawolf)	https://genius.com/A-ap-rocky-1train-lyrics	297-A-ap-rocky-1train
298	The Language	Drake	https://genius.com/Drake-the-language-lyrics	298-Drake-the-language
299	death bed (coffee for your head)	Powfu & beabadoobee	https://genius.com/Powfu-and-beabadoobee-death-bed-coffee-for-your-head-lyrics	299-Powfu-and-beabadoobee-death-bed-coffee-for-your-head
300	Antidote	Travis Scott	https://genius.com/Travis-scott-antidote-lyrics	300-Travis-scott-antidote
301	23	Mike WiLL Made-It (Ft. Juicy J, Miley Cyrus & Wiz Khalifa)	https://genius.com/Mike-will-made-it-23-lyrics	301-Mike-will-made-it-23
302	STARGAZING	Travis Scott	https://genius.com/Travis-scott-stargazing-lyrics	302-Travis-scott-stargazing
303	Praise the Lord (Da Shine)	A$AP Rocky (Ft. Skepta)	https://genius.com/A-ap-rocky-praise-the-lord-da-shine-lyrics	303-A-ap-rocky-praise-the-lord-da-shine
304	My Way	Fetty Wap (Ft. Monty)	https://genius.com/Fetty-wap-my-way-lyrics	304-Fetty-wap-my-way
305	90210	Travis Scott (Ft. Kacy Hill)	https://genius.com/Travis-scott-90210-lyrics	305-Travis-scott-90210
306	Truth Hurts	Lizzo	https://genius.com/Lizzo-truth-hurts-lyrics	306-Lizzo-truth-hurts
307	N.Y. State of Mind	Nas	https://genius.com/Nas-ny-state-of-mind-lyrics	307-Nas-ny-state-of-mind
308	The Race	Tay-K	https://genius.com/Tay-k-the-race-lyrics	308-Tay-k-the-race
309	Devil In a New Dress	Kanye West (Ft. Rick Ross)	https://genius.com/Kanye-west-devil-in-a-new-dress-lyrics	309-Kanye-west-devil-in-a-new-dress
310	Real Friends	Kanye West (Ft. Ty Dolla $ign)	https://genius.com/Kanye-west-real-friends-lyrics	310-Kanye-west-real-friends
311	Drowning	A Boogie wit da Hoodie (Ft. Kodak Black)	https://genius.com/A-boogie-wit-da-hoodie-drowning-lyrics	311-A-boogie-wit-da-hoodie-drowning
312	Nonstop	Drake	https://genius.com/Drake-nonstop-lyrics	312-Drake-nonstop
313	Hey Ya!	OutKast	https://genius.com/Outkast-hey-ya-lyrics	313-Outkast-hey-ya
314	6 Foot 7 Foot	Lil Wayne (Ft. Cory Gunz)	https://genius.com/Lil-wayne-6-foot-7-foot-lyrics	314-Lil-wayne-6-foot-7-foot
315	Anaconda	Nicki Minaj	https://genius.com/Nicki-minaj-anaconda-lyrics	315-Nicki-minaj-anaconda
316	Kamikaze	Eminem	https://genius.com/Eminem-kamikaze-lyrics	316-Eminem-kamikaze
317	All Eyes On You	Meek Mill (Ft. Chris Brown & Nicki Minaj)	https://genius.com/Meek-mill-all-eyes-on-you-lyrics	317-Meek-mill-all-eyes-on-you
318	Off The Grid	Kanye West (Ft. Fivio Foreign & Playboi Carti)	https://genius.com/Kanye-west-off-the-grid-lyrics	318-Kanye-west-off-the-grid
319	Take Care	Drake (Ft. Rihanna)	https://genius.com/Drake-take-care-lyrics	319-Drake-take-care
320	Girls Love Beyoncé	Drake (Ft. James Fauntleroy)	https://genius.com/Drake-girls-love-beyonce-lyrics	320-Drake-girls-love-beyonce
321	FE!N	Travis Scott (Ft. Playboi Carti)	https://genius.com/Travis-scott-fe-n-lyrics	321-Travis-scott-fe-n
322	Dance with the Devil	Immortal Technique	https://genius.com/Immortal-technique-dance-with-the-devil-lyrics	322-Immortal-technique-dance-with-the-devil
323	Big Poppa	The Notorious B.I.G.	https://genius.com/The-notorious-big-big-poppa-lyrics	323-The-notorious-big-big-poppa
324	21 Questions	50 Cent (Ft. Nate Dogg)	https://genius.com/50-cent-21-questions-lyrics	324-50-cent-21-questions
325	No Guidance	Chris Brown (Ft. Drake)	https://genius.com/Chris-brown-no-guidance-lyrics	325-Chris-brown-no-guidance
326	Bad Guy	Eminem	https://genius.com/Eminem-bad-guy-lyrics	326-Eminem-bad-guy
327	Saint Pablo	Kanye West (Ft. Sampha)	https://genius.com/Kanye-west-saint-pablo-lyrics	327-Kanye-west-saint-pablo
328	Can't Tell Me Nothing	Kanye West	https://genius.com/Kanye-west-cant-tell-me-nothing-lyrics	328-Kanye-west-cant-tell-me-nothing
329	How Bout Now	Drake	https://genius.com/Drake-how-bout-now-lyrics	329-Drake-how-bout-now
330	tv off	Kendrick Lamar (Ft. Lefty Gunplay)	https://genius.com/Kendrick-lamar-tv-off-lyrics	330-Kendrick-lamar-tv-off
331	4:44	JAŸ-Z	https://genius.com/Jay-z-4-44-lyrics	331-Jay-z-4-44
332	How It's Done	HUNTR/X, EJAE, AUDREY NUNA, REI AMI & KPop Demon Hunters Cast	https://genius.com/Huntr-x-ejae-audrey-nuna-rei-ami-and-kpop-demon-hunters-cast-how-its-done-lyrics	332-Huntr-x-ejae-audrey-nuna-rei-ami-and-kpop-demon-hunters-cast-how-its-done
333	THE HEART PART 6	Drake	https://genius.com/Drake-the-heart-part-6-lyrics	333-Drake-the-heart-part-6
334	It Wasn't Me	Shaggy (Ft. Rikrok)	https://genius.com/Shaggy-it-wasnt-me-lyrics	334-Shaggy-it-wasnt-me
335	Chun-Li	Nicki Minaj	https://genius.com/Nicki-minaj-chun-li-lyrics	335-Nicki-minaj-chun-li
336	Walk on Water	Eminem (Ft. Beyoncé)	https://genius.com/Eminem-walk-on-water-lyrics	336-Eminem-walk-on-water
337	Too Much	Drake	https://genius.com/Drake-too-much-lyrics	337-Drake-too-much
338	Beware	Big Sean (Ft. Jhené Aiko & Lil Wayne)	https://genius.com/Big-sean-beware-lyrics	338-Big-sean-beware
339	Shot for Me	Drake	https://genius.com/Drake-shot-for-me-lyrics	339-Drake-shot-for-me
340	beibs in the trap	Travis Scott (Ft. NAV)	https://genius.com/Travis-scott-beibs-in-the-trap-lyrics	340-Travis-scott-beibs-in-the-trap
341	Bounce Back	Big Sean	https://genius.com/Big-sean-bounce-back-lyrics	341-Big-sean-bounce-back
342	Beez In The Trap	Nicki Minaj (Ft. 2 Chainz)	https://genius.com/Nicki-minaj-beez-in-the-trap-lyrics	342-Nicki-minaj-beez-in-the-trap
343	G.O.M.D.	J. Cole	https://genius.com/J-cole-gomd-lyrics	343-J-cole-gomd
344	Freaky Friday	Lil Dicky (Ft. Chris Brown)	https://genius.com/Lil-dicky-freaky-friday-lyrics	344-Lil-dicky-freaky-friday
345	DUCKWORTH.	Kendrick Lamar	https://genius.com/Kendrick-lamar-duckworth-lyrics	345-Kendrick-lamar-duckworth
346	The Way Life Goes	Lil Uzi Vert (Ft. Oh Wonder)	https://genius.com/Lil-uzi-vert-the-way-life-goes-lyrics	346-Lil-uzi-vert-the-way-life-goes
347	California Love	2Pac (Ft. Dr. Dre & Roger Troutman)	https://genius.com/2pac-california-love-lyrics	347-2pac-california-love
348	pick up the phone	Young Thug & Travis Scott (Ft. Quavo)	https://genius.com/Young-thug-and-travis-scott-pick-up-the-phone-lyrics	348-Young-thug-and-travis-scott-pick-up-the-phone
349	All of the Lights	Kanye West	https://genius.com/Kanye-west-all-of-the-lights-lyrics	349-Kanye-west-all-of-the-lights
350	Helpless	Phillipa Soo & Original Broadway Cast of Hamilton	https://genius.com/Phillipa-soo-and-original-broadway-cast-of-hamilton-helpless-lyrics	350-Phillipa-soo-and-original-broadway-cast-of-hamilton-helpless
351	No Lie	2 Chainz (Ft. Drake)	https://genius.com/2-chainz-no-lie-lyrics	351-2-chainz-no-lie
352	Taki Taki	DJ Snake (Ft. Cardi B, Ozuna & Selena Gomez)	https://genius.com/Dj-snake-taki-taki-lyrics	352-Dj-snake-taki-taki
353	Portland	Drake (Ft. Quavo & Travis Scott)	https://genius.com/Drake-portland-lyrics	353-Drake-portland
354	Ransom	Lil Tecca	https://genius.com/Lil-tecca-ransom-lyrics	354-Lil-tecca-ransom
355	Ms. Jackson	OutKast	https://genius.com/Outkast-ms-jackson-lyrics	355-Outkast-ms-jackson
356	Gimme the Loot	Big Baby Tape	https://genius.com/Big-baby-tape-gimme-the-loot-lyrics	356-Big-baby-tape-gimme-the-loot
357	Slippery	Migos (Ft. Gucci Mane)	https://genius.com/Migos-slippery-lyrics	357-Migos-slippery
358	Not Afraid	Eminem	https://genius.com/Eminem-not-afraid-lyrics	358-Eminem-not-afraid
359	Rolex	Ayo & Teo	https://genius.com/Ayo-and-teo-rolex-lyrics	359-Ayo-and-teo-rolex
360	Sausage!	Eggs, Bacon, Grits	https://genius.com/Eggs-bacon-grits-sausage-lyrics	360-Eggs-bacon-grits-sausage
361	Голодный пёс (Hungry Dog)	SEEMEE (Ft. SODA LUV)	https://genius.com/Seemee-hungry-dog-lyrics	361-Seemee-hungry-dog
362	Believe Me	Lil Wayne (Ft. Drake)	https://genius.com/Lil-wayne-believe-me-lyrics	362-Lil-wayne-believe-me
363	Dear Mama	2Pac	https://genius.com/2pac-dear-mama-lyrics	363-2pac-dear-mama
364	Sing for the Moment	Eminem	https://genius.com/Eminem-sing-for-the-moment-lyrics	364-Eminem-sing-for-the-moment
365	Gorgeous	Kanye West (Ft. Kid Cudi & Raekwon)	https://genius.com/Kanye-west-gorgeous-lyrics	365-Kanye-west-gorgeous
366	No Flockin	Kodak Black	https://genius.com/Kodak-black-no-flockin-lyrics	366-Kodak-black-no-flockin
367	the remedy for a broken heart (why am I so in love)	XXXTENTACION	https://genius.com/Xxxtentacion-the-remedy-for-a-broken-heart-why-am-i-so-in-love-lyrics	367-Xxxtentacion-the-remedy-for-a-broken-heart-why-am-i-so-in-love
368	Cadillac	MORGENSHTERN & Элджей (Eldzhey)	https://genius.com/Morgenshtern-and-eldzhey-cadillac-lyrics	368-Morgenshtern-and-eldzhey-cadillac
369	Keep Ya Head Up	2Pac	https://genius.com/2pac-keep-ya-head-up-lyrics	369-2pac-keep-ya-head-up
370	Catch Me Outside	Ski Mask the Slump God	https://genius.com/Ski-mask-the-slump-god-catch-me-outside-lyrics	370-Ski-mask-the-slump-god-catch-me-outside
371	wacced out murals	Kendrick Lamar	https://genius.com/Kendrick-lamar-wacced-out-murals-lyrics	371-Kendrick-lamar-wacced-out-murals
372	Earth	Lil Dicky	https://genius.com/Lil-dicky-earth-lyrics	372-Lil-dicky-earth
373	Wait For It	Leslie Odom Jr. & Original Broadway Cast of Hamilton	https://genius.com/Leslie-odom-jr-and-original-broadway-cast-of-hamilton-wait-for-it-lyrics	373-Leslie-odom-jr-and-original-broadway-cast-of-hamilton-wait-for-it
374	Tapout	Rich Gang (Ft. Birdman, Future, Lil Wayne, Mack Maine & Nicki Minaj)	https://genius.com/Rich-gang-tapout-lyrics	374-Rich-gang-tapout
375	Drip Too Hard	Lil Baby & Gunna	https://genius.com/Lil-baby-and-gunna-drip-too-hard-lyrics	375-Lil-baby-and-gunna-drip-too-hard
376	Dark Fantasy	Kanye West	https://genius.com/Kanye-west-dark-fantasy-lyrics	376-Kanye-west-dark-fantasy
377	Deepthroat	cupcakKe	https://genius.com/Cupcakke-deepthroat-lyrics	377-Cupcakke-deepthroat
378	Look What You've Done	Drake	https://genius.com/Drake-look-what-youve-done-lyrics	378-Drake-look-what-youve-done
379	ROCKSTAR	DaBaby (Ft. Roddy Ricch)	https://genius.com/Dababy-rockstar-lyrics	379-Dababy-rockstar
380	Cabinet Battle #1	Christopher Jackson, Daveed Diggs, Lin-Manuel Miranda & Okieriete Onaodowan	https://genius.com/Christopher-jackson-daveed-diggs-lin-manuel-miranda-and-okieriete-onaodowan-cabinet-battle-1-lyrics	380-Christopher-jackson-daveed-diggs-lin-manuel-miranda-and-okieriete-onaodowan-cabinet-battle-1
381	Apparently	J. Cole	https://genius.com/J-cole-apparently-lyrics	381-J-cole-apparently
382	Legend	Drake	https://genius.com/Drake-legend-lyrics	382-Drake-legend
383	XXL Freshmen 2016 Cypher - Part 2	XXL (Ft. 21 Savage, Denzel Curry, Kodak Black, Lil Uzi Vert & Lil Yachty)	https://genius.com/Xxl-xxl-freshmen-2016-cypher-part-2-lyrics	383-Xxl-xxl-freshmen-2016-cypher-part-2
384	Shook Ones, Pt. 2	Mobb Deep	https://genius.com/Mobb-deep-shook-ones-pt-2-lyrics	384-Mobb-deep-shook-ones-pt-2
385	Controlla	Drake	https://genius.com/Drake-controlla-lyrics	385-Drake-controlla
386	Hold My Liquor	Kanye West	https://genius.com/Kanye-west-hold-my-liquor-lyrics	386-Kanye-west-hold-my-liquor
387	I'm Upset	Drake	https://genius.com/Drake-im-upset-lyrics	387-Drake-im-upset
388	Yeah!	USHER (Ft. Lil Jon & Ludacris)	https://genius.com/Usher-yeah-lyrics	388-Usher-yeah
389	Do Not Disturb	Drake	https://genius.com/Drake-do-not-disturb-lyrics	389-Drake-do-not-disturb
390	I'm Different	2 Chainz	https://genius.com/2-chainz-im-different-lyrics	390-2-chainz-im-different
391	Stay Schemin'	Rick Ross (Ft. Drake & French Montana)	https://genius.com/Rick-ross-stay-schemin-lyrics	391-Rick-ross-stay-schemin
392	Crew Love	Drake (Ft. The Weeknd)	https://genius.com/Drake-crew-love-lyrics	392-Drake-crew-love
393	I spoke to the devil in miami, he said everything would be fine	XXXTENTACION	https://genius.com/Xxxtentacion-i-spoke-to-the-devil-in-miami-he-said-everything-would-be-fine-lyrics	393-Xxxtentacion-i-spoke-to-the-devil-in-miami-he-said-everything-would-be-fine
394	Gyalchester	Drake	https://genius.com/Drake-gyalchester-lyrics	394-Drake-gyalchester
395	Pt. 2	Kanye West (Ft. Desiigner)	https://genius.com/Kanye-west-pt-2-lyrics	395-Kanye-west-pt-2
396	Recognize	PARTYNEXTDOOR (Ft. Drake)	https://genius.com/Partynextdoor-recognize-lyrics	396-Partynextdoor-recognize
397	U With Me?	Drake	https://genius.com/Drake-u-with-me-lyrics	397-Drake-u-with-me
398	How Much a Dollar Cost	Kendrick Lamar (Ft. James Fauntleroy & Ronald Isley)	https://genius.com/Kendrick-lamar-how-much-a-dollar-cost-lyrics	398-Kendrick-lamar-how-much-a-dollar-cost
399	Timeless	The Weeknd & Playboi Carti	https://genius.com/The-weeknd-and-playboi-carti-timeless-lyrics	399-The-weeknd-and-playboi-carti-timeless
400	Let You Down	NF	https://genius.com/Nf-let-you-down-lyrics	400-Nf-let-you-down
