file_name,transcription
107-Lost-sirenes-D.mp3,"on fume le game, ça fait trois ans qu'on s'passe le buzz J'tais dans l'hood, j'tournais en rond J'suis parti comme un cyclone J'te connais pas, mais tu m'portes l'œil plus qu'un cyclope La biz m'appelle par mon prénom, ils veulent m'intimider Chichi m'a dit : c'est pas une vie, pense à la familia J'aurais pu tout faire, mais dans l'quartier, j'me suis limité J'ai beau toucher l'million, faudra viser"
107-Lost-sirenes-E.mp3,"l'milliard Pour un rien on s'énerve Avec le temps, la vie a travaillé nos nerfs J'suis parano, j'entends les sirènes dans mes rêves Yeah, j'entends les sirènes dans mes rêves Du temps perdu et des familles gâchées par la mulah En vingt-cinq secondes, t'as pris 25 ans pour un murdah"
107-Lost-sirenes-F.mp3,"T'es parti trop longtemps, tous les p'tits jeunes du hood ont grandi T'aurais pu devenir tout c'que tu voulais, mais t'es un bandit Quand on te parle, écoute avec attention Parfois à cause d'un seul détail, Bordeaux d'vient ta nouvelle maison T'aurais pu être comme Cristiano, sur le terrain passer le ballon Mais toi t'as passé des kilos, t'as préféré la vie d'Pablo Et c'est pas grave, tant qu'on fait bien les affaires En vrai, j'm'en fiche si tu m'aimes pas, j'ai des clients à satisfaire Faut"
107-Lost-sirenes-G.mp3,"j'prenne le large, partir loin où j'trouverai personne Car dans pas long, je vais craquer La goutte déborde d'jà l'aquarium Tu sais frérot, certains gens n'en valent plus la peine J'deviens d'plus en plus parano quand j'entends le bruit des sirènes Si y faut qu'tu l'fasses, bah fais le sans même hésiter Tant qu'on retrouvera pas le glock, le case finira par tomber Laisse le temps passer Et pour ceux qui décorent ta vie, il faut t'en passer Il y a des blessures qui guérissent, d'autres sont cicatrisées Ne laisse jamais planer le doute, fais le redécoller 5-1-4, Montréal, si tu"
107-Lost-sirenes-H.mp3,"veux nous localiser Un pied dans la merde, et l'autre dans la mosquée Le frérot est sorti comme s'il n'est jamais rentré Les sirènes dans l'quartier viennent le soir nous hanter J'ai pas vu un vrai bonhomme faire la prison et s'vanter J'ai pas vu un vrai bonhomme faire la prison et s'vanter Un pied dans la merde, et l'autre dans la mosquée Le frérot est sorti comme s'il n'est jamais rentré Les sirènes dans l'quartier viennent le soir nous hanter J'ai pas vu un vrai bonhomme faire la"
108-Loud-il-etait-moins-une-A.mp3,"Question de maths Si la guerre pogne, qui aura ton back? Beaucoup de risques à calculer Pour des gars qui ont pas leur BAC As far as rap goes Only natural qu'on explore mon parcours À commencer par mon adolescence Jeune Loud, heureux d'faire connaissance Pas de voiture, mais on fait le libre-service dans les stations d'essence Pendant qu'les parents checkent La Petite Vie sur leur TV set On menait la"
108-Loud-il-etait-moins-une-B.mp3,"grosse vie all city sur nos dix vitesses Yes ! De l'Est jusqu'à Côte-des-Neiges Ain't no denying, j'étais toujours le pire à Golden Eye J'avais les deux disques de Wu-Forever T'avais les deux disques de Godfather II On avait le monde à nous deux Je sais c'est cryptique pour les internautes Mais j'avais copié 51450 avec une chaîne stéréo Yeah old, on a commencé à fumer Les gars sont hostiles sauf quand on sort le calumet À l'école j'étais pas là, perdu dans le Zeitgeist All the girls say I'm pretty high for a wise guy Une bonne tête sur les épaules"
108-Loud-il-etait-moins-une-C.mp3,"with a few loose screws On faisait les quatre-cent coups après les douze coups Meanwhile à Montréal, ça tirait en plein jour Une couple de Hell's Angels contre des gars en Timberland jaunes Guerre de style métro McGill dans la cacophonie Ain't a damn thing funny, c'est toujours la même joke Fast forward, LLA, David Blaine, Gullywood, Oh Mon Dieu, Blue Volvo, Ondulé, then Split le band damn, qu'est-ce qu'tu veux j'te dise, c'est la vie J'vais still disrespecter ta vie si tu dissais Lary Ça s'adresse à toi Maybe, maybe not C'est rare que j'give un fuck, attitude sous célibat"
108-Loud-il-etait-moins-une-D.mp3,"On a d'autres chats à fouetter, d'autres schémas à compléter Pis le boy Will doit s'occuper d'sa future Baby Ma J'ai jamais vécu la double vie J'fais c'que j'veux faire quand j'vais être grand depuis qu'j'suis tout p'tit I don't know about you but I'm doin' me Ça fait des années, mais là fuck you roule le weed J'ai jamais vécu la double vie J'fais c'que j'veux faire quand j'vais être grand depuis qu'j'suis tout p'tit Kept it super real dans un monde tellement shady Still waiting for the money to change me Is it something you wanna die for?"
108-Loud-il-etait-moins-une-E.mp3,"Est-ce que t'es sur que t'as les nerfs pour ? Après quarante jours, quarante nuits blanches au Holiday Inn On a infiltré le game par un soir de pleine lune Ici c'est guestlist or die tryin' on the way in Nous on était plus quatre, il était moins une"
109-White-b-bye-bye-A.mp3,"On fait du mal, mais on l'fait bien Elle veut mon temps, mais moi j'suis dans mes bhays-bhays Elle voudrait mon numéro, mais parle dinero sinon c'est bye-bye J'compte pas sur la chance, frérot j'en dors plus Ouais, j'ai vu c'était qui les faux cachés derrière leur costume Dans l'studio, on bosse dur C'est silence quand qu'le boss parle Déterminé, on vient récolter plus qu'une grosse part, yeah Fini les temps où j'trappais dans le telly"
109-White-b-bye-bye-B.mp3,"Maintenant j'suis connu partout dans le pays Mais tu sais bien qu'on vient d'en bas Mes pensées restent très sombres malgré qu'autour de moi pratiquement tout embellit L'équipe, elle sort tout droit du bloc On arrive aussi rapide que la balle qui sort du glock Yeah, yeah Motivés par l'appât du gain Parle-moi d'mon futur, si j'me sépare c'est que t'as pas vu loin Prêt à gagner, prêt à tout perdre J'crois en moi, frérot, j'en doute pas Quitte à finir au bullpen Ou même quitte à finir coupable Appris à prendre mes précautions Dédicace à"
109-White-b-bye-bye-C.mp3,"Mohad, douze K sur ma caution J'appelle le deal y m'dit qu'le colis passe J'allume mon Cohiba, j'suis solo dans mon monde Demande-toi pas pourquoi j'te souris pas Aujourd'hui c'est l'jour de paye Mais demain, à ton tour de perdre Gros, garde toujours en tête qu'le karma n'oublie pas J'suis sur la scène et mon cœur palpite Toujours le même dans les badtrips Tu veux savoir c'est qui les faux Gros, j'commence par qui? T'as rien fait quand tu m'as vu par terre Du poids sur les épaules, et non, j'te parle pas d'haltères L'honneur n'a pas d'prix Et ouais tu connais Beretta"
109-White-b-bye-bye-D.mp3,"Jamais j'me cache en attendant que la tempête passe Maman elle sait qu'j'suis débrouillard J'sors d'la maison, j'la regarde et j'lui dis t'inquiètes pas On fait du mal, mais on l'fait bien Elle veut mon temps, mais moi j'suis dans mes bhays-bhays Elle voudrait mon numéro, mais parle dinero sinon c'est bye-bye On fait du mal, mais on l'fait bien Elle veut mon temps, mais moi j'suis dans mes bhays-bhays"
110-Enima-eclipse-A.mp3,"Et le plus gros joueur à Montréal, en terme de popularité, c'est Enima. Un gars de 24 ans, un gars qui vient de Saint-Léonard, et on peut tout de suite écouter son plus récent clip For The Low sorti y a une semaine"
110-Enima-eclipse-B.mp3,"Ils vont rester sur la touche, je vais toucher l'salaire La game a du sperme sur la bouche, le silence vaut de l'or quand c'est l'temps de la guerre Le rap c'est facile On pense à nos finances, à niquer la vie par derrière Arrêter d'essayer trop fort avant d'finir plus bas que terre J'ai fumé la vie dans un papier J'suis pas sortie d'ma rage Sorti d'la cage On"
110-Enima-eclipse-C.mp3,"a baisé la loi, on a tourné la page J'ai couru même pendant l'orage, j'ai volé l'courage Les couilles dans un moule de platine, je fais de l'euro depuis mon jeune âge J'vais baiser ta femme dans l'escalier de secours et je vais pas m'excuser Les démons me proposent des choses que j'ai beaucoup de mal à refuser J'suis pas fier de mon parcours Mais j'vais finir avant eux Finir en premier m'intéresse très peu, moi j'veux conclure la vente Négliger sa santé pour soigner son revenu Le patron est revenu,"
110-Enima-eclipse-D.mp3,"la rue s'en ai souvenu Regarde ce qu'on est devenu Y a plus de compétition, les rappeurs sont perdus, eh Causer la perte à mes ennemis, sans aucune sélection J'peux pas leur laisser le trône, ils pourront même pas gérer une section J'ai gagné d'avance La vie est trop courte, elle est remplie de doutes Nous on prend pas d'vacances Quelles sont mes attentes, j'suis pas encore content Tant que le niveau d'comptant et pas exorbitant Le match pourra pas se terminer en mi-temps La vie est une ordure qu'on va baiser encore et c'est évident C'est évident,"
110-Enima-eclipse-E.mp3,"le million aura été mérité Et quand ça sera le moment de vérité Personne aura besoin d'nous valider À force de sucer, ils ont l'amygdalite Dis leur faire des billets au lieu de parler dans l'vide Moi j'ai marié les chiffres, il est déjà trop tard S'ils essayent d'me sortir, j'effacerai leur avenir On est trop fort pour eux comme la foudre Ils peuvent toujours acheter des vues pour essayer de prendre leur carrière et la coudre Si c'était un problème, tu me verrais pas inquiet Je pourrais très vite les résoudre La game dans mes poches, j'écris pas mes paroles Sauf aujourd'hui pour enlever les doutes Pour enlever les doutes qu'ils"
110-Enima-eclipse-F.mp3,"écriraient peut-être mieux que moi Ils iront pas plus loin que moi La game dans ma ville c'est ma bitch Tous les soirs, j'peux la fourrer, lui mettre des doigts Et j'pille sur règles comme si je les avais inventées J'leur ai jamais rien d'mandé Des esprits très sombres autour de ma personne Je les ai laissés me hanter"
111-Dead-obies-doo-wop-A.mp3,"When I say ay, say doo wop, doo wop Doo wop, doo wop that thing We got no time to waste Get yourself a proper drink 'for we start to"
111-Dead-obies-doo-wop-B.mp3,"dance Hence, doo wop, woo wop Doo wop, doo wop that thing Make that clap for me Baby got back and she's looking right back at me Doo wop, doo wop, do-do-do that thang Hey! Show me what you got, show me you got game We ball hard, yeah, mon crew ‘pas à plaindre I'm in the club pis ça joue ma playlist Là, baby got back, no time to waste I wanna see you move in all kinds of ways I wanna go primal go back to basics Peut-être un peu plus tard back home si t'insistes Pis même si le"
111-Dead-obies-doo-wop-C.mp3,"club est jam pack, j'suis fin seul In fact, si je me fie à ses frissons, j'fais ben ça She bad, the way she lookin' back, j't'invincible Girl, faut se rendre à l'évidence When I say ay, say doo wop, doo wop Doo wop, doo wop that thing We got no time to waste Get yourself a proper drink 'for we start to dance Hence, doo wop, woo wop Doo wop, doo wop that thing Make that clap for me Baby got back and she's looking right back at me"
111-Dead-obies-doo-wop-D.mp3,"Elle est pas comme les autres I put on, elle m'a dit: put it on me Tellement bonne, elle pourrait donner des cours Mais là c'est moi qui donne le show pis le son bootie m'applaudit Ah oui! C'est ma numéro 1, ma VIP Elle a grandi avec sa mère elle m'appelle Daddy J'ai envie qu'on aille passer la semaine à Paris J'veux poster des photos d'nous deux sur mon IG Yeh, c'est la vie J'en ai juste une, j'vais pas la prendre pour acquise J'connais beaucoup d'monde mais j'ai pas beaucoup d'amis Le temps m'étourdit, j'aurai jamais tout dit J'suis comme le vin, j'deviens"
111-Dead-obies-doo-wop-E.mp3,"meilleur à la longue Fuck around, vire le monde à l'envers comme à La Ronde J'suis là pour shine, j'ai pas peur de mon ombre Y'en a, ils pensent qui m'connaissent parce qu'ils peuvent nommer mon nom Y'en a, ils retournent leurs vestes comme si tout c'qu'ils portaient étaient réversible Y'en a, ils ont rien compris mais plus tard ils vont m'remercier La life c'est un sport dangereux, t'es mieux d'être flexible Damn right, baby, bouge tes fesses, vas-y fais d'l'exercice Andale Shortie wanna play Elle est pleine d'énergie comme Montréal en été De quoi s'en rappeler, j'peux pas m'en aller Elle m'check direct dans les yeux, ça veut tout dire When I say ay"
111-Dead-obies-doo-wop-F.mp3,"say doo wop, doo wop Doo wop, doo wop that thing We got no time to waste Get yourself a proper drink 'for we start to dance Hence, doo wop, doo wop Doo wop, doo wop that thing Make that clap for me Baby got back and she's looking right back at me Encore à travailler la farine, on veut faire le bread J't'encore parti sur une couple de shits en parallèle Y se d'mandent comment on fait ça, j'leur tend pas la perche Qu'y'essaient d'courir dans nos souliers, on se r'parle après Damn, sauce épicée"
111-Dead-obies-doo-wop-G.mp3,"c'est du jalapeño Tellement fouettée, là est épaisse comme du caramel Ok, j't'avec elle, le futur est clair et net Tant qu'à m'donner, faut qu'ça vaille la peine À rêver on perd e-rien Le monde aurait juste besoin d'respirer un peu par le nez J'vais rêver à plus qu'un petit tout inclus par année Pis si ils veulent jouer aux souffris, d'mandez-moi pas d'les parrainer J't'avec ma bae, doo wop, doo wop Pull-up tous les deux dans une BM C'est une déesse, j'suis un god Né pour le do it, demande à Robin I do it good, d'mande à ma copine Le pape est en or pour fêter nos gains"
111-Dead-obies-doo-wop-H.mp3,"Doo wop, doo wop, roule un goddamn sceptre pour le king Shortie veut taste, a sait d'jà qu'suis le fla-vor J'suis un doer, so When I say ay, say doo wop, doo wop Doo wop, doo wop that thing We got no time to waste Get yourself a proper drink 'for we start to dance Hence, doo wop, woo wop Doo wop, doo wop that thing Make that clap for me Baby got back and she's looking right back at me"
112-Souldia-valentina-A.mp3,"Je l'aie vu marcher sur le trottoir, sous la pluie Je l'aurais kidnappée pour le reste de la nuit Une démarche de déesse"
112-Souldia-valentina-B.mp3,"quand elle monte les escaliers Une championne olympique du fessier, grande médaillée Est-ce un mirage ou une réalité? Mais elle ne connait rien de ma criminalité Valentina n'est qu'une colombe perdue dans la brume Traversons la night et allons danser sous la lune Femme de bandit, femme de vilain garçon J'ai trouvé ma complice pour quitter la zone Bouteille de vino dans une suite éthiopienne On ferme les rideaux, on oublie tous nos problèmes On commande resto à la carte dans le lit queen Je la prends dans le bain"
112-Souldia-valentina-C.mp3,"tourbillon, dans la cuisine, ah Valentina-aah-ah, Valentina-aah-ah Elle a le ass, elle a les yeux Elle a ce petit côté dangereux Elle a la shape, elle a la curve Sur la piste de danse, elle met le feu Valentina, baby, non ne t'inquiète pas Valentina, baby, non ne t'inquiète pas Valentina, baby, non ne t'inquiète"
112-Souldia-valentina-D.mp3,"pas Valentina, baby, non ne t'inquiète pas Elle avance et se tortille quand elle se r'habille J'veux la kidnapper pour le reste de la vie J'ai trouvé ma reine et je souhaite qu'elle soit mienne Je bégaie mes mots, son odeur me fait perdre mes voyelles Désolé bébé si des fois j'suis dur à suivre Y a la police qui nous écoute sur la ligne Je veux m'entrelacer dans ses bras jusqu'à mort Ma maison c'est ta maison, mi amor"
112-Souldia-valentina-E.mp3,"Fais ta valise bébé, ce soir on s'évade Hôtel, taxi, centre-ville de Montréal Enlève tous tes vêtements, c'est moi qui tiens les rênes Adorons-nous comme on adore outrepasser les règles Je suis le pirate qu'il te faut pour traverser les mers Ma Valentina rend jalouse les princesses et les reines Valentina-aah-ah, Valentina-aah-ah Elle a le ass, elle a les yeux"
112-Souldia-valentina-F.mp3,"Elle a ce petit côté dangereux Elle a la shape, elle a la curve Sur la piste de danse, elle met le feu Valentina, baby, non ne t'inquiète pas Valentina, baby, non ne t'inquiète pas Valentina, baby, non ne t'inquiète pas Valentina, baby, non ne t'inquiète pas"
113-Koriass-zombies-A.mp3,"Ya, microphone checker, Korey Hart est drette là Toute le game est messed up, dead from the neck up Swagfag et trap gods #getlost"
113-Koriass-zombies-B.mp3,"Plus de underage dans les shows que dans un sweatshop J'run sur la Main avec l'adrénaline d'un rocker Sabre dans la main pendant que j'décapite des walker J'cours dans l'street à pleines jambes avec une couple de mes garnements Là pour chercher le beef et faire du trouble devant l'parlement T'es lame kid, t'as pas d'brain bitch, read a book Toujours marché dans mon propre chemin au lieu de suivre le groupe Anodajay said: Rien bande de caves, y'est rendu brain dead embarré dans ma vieille shed Y'essaie de me voir à terre à coup de tazer gun Faut que j'me téléporte,"
113-Koriass-zombies-C.mp3,"see you later chum J'ai des zombies à mes trousses, man y faut que j'run Yo j'ai un truck volé pis un shotgun Un burning fire dans un cocktail molotov J'ai des zombies à mes trousses, I gotta run J'ai des zombies à mes trousses, I gotta run Running for my life, j'essaie de me sauver la peau Everybody hit the floor, it's gonna blow J'arrive kick in the door, won't take it anymore, nah! One"
113-Koriass-zombies-D.mp3,"two, one two Essaie même pas de suivre le crew, t'es pas cool comme nous T'as pas les couilles pour stepper devant des foules commes nous Enlèves ton fucking bucket hat, t'es pas Schoolboy Q La politique c'est mort, j'rentre dans le parlement pis j'les kick dehors J'ai spill le gas sur les flammes pis partir un brawl Un gros shoutout à ma génération Watatatow Ah, Michel Couillard, over Philippe Couillard There's no one I can trust, I don't give a fuck J'ai brulé tous mes espoirs dans un cocktail molotov On sait que l'amour est remplacé par le ammo et les guns Mais la fleur de lys a laissé"
113-Koriass-zombies-E.mp3,"place au drapeau des états So fuck em' all, gang de zombies pour le money dans leur poches Faudrait voler tout les coffres et burn le money dans un tas Les gars, j'ai rien à perdre and I'm getting paid parce que anyway Tu sais qu'on va toute écoper de PKP, right? Yo j'ai un truck volé pis un shotgun Un burning fire dans un cocktail molotov J'ai des zombies à mes trousses, I gotta run J'ai des zombies à mes trousses, I gotta run Running for my life, j'essaie de me sauver la peau Everybody hit the floor, it's gonna blow J'arrive kick in the"
113-Koriass-zombies-F.mp3,"door, won't take it anymore, nah! Ya, j't'obligé d'effacer mes pistes pour qui me follow pas Y font leur bitches pour des clics pis des followers Les gars sur Twitter me traitent de dick parce que j'les follow pas But I'd rather be a dick than a swallower Sont rendus brainless, brain dead, stupid on the mic J'ai des zombies à mes trousses, j'essaie d'leur shooter dans la tête Y'essaient de m'bouffer alive, veulent se nourrir dans ma chair Y'essaient de bouffer mon brain, veulent se nourrir dans ma tête Ah, c'est nous qui étaient devant chez vous pendant la grève Pour réveiller"
113-Koriass-zombies-G.mp3,"les moutons comme le rooster dans la ferme Ah, j'vais kill les zombies même tout seul dans la foule Jusqu'à temps que le dictateur finisse à genoux devant la plèbe Run for your life! Run for your life! Run for your life!"
114-Vt-la-cause-B.mp3,"J'ai eu l'choix d'arroser la rose, mais je préfère arroser pour la cause J'en ai connus sur le terrain qui ont fini par péter une psychose Votre destin entre mes mains, alors gare à celui qui s'oppose On prendra pas tous le même train, mais on finira tous dans une fosse Depuis mes huit piges, j'galope dans"
114-Vt-la-cause-C.mp3,"la rue, on n'abandonnera jamais le navire Moi, j'suis resté vrai depuis le début, ils ont réussi à me trahir Le rap ne paie pas J'connais des assassins qui veulent la vendetta, qui veulent la vendetta Si tu parles, je t'éteins, d'vant moi, tu fais pas l'poids, d'vant moi tu fais pas l'poids Sur moi, y a l'45, non, j'ferai pas de combat On est tous nés soldats et on mourra comme ça Ils nous prenaient pour des fous, ils nous prenaient pour des dingues J'ai sorti"
114-Vt-la-cause-D.mp3,"mes atouts, ils savent que j'vais les vaincre Si j'sors le tool, c'est sûr que j'le crinque, tu verras l'bout, ça va te convaincre J'ai eu l'choix d'arroser la rose, mais je préfère arroser pour la cause J'en ai connus sur le terrain qui ont fini par péter une psychose Votre destin entre mes mains, alors gare à celui qui s'oppose On prendra pas tous le même train, mais on finira tous dans une fosse Vous, les rappeurs, vous faites semblant, moi, j'ai rien à perdre, j't'enlève la vie si ça m'tente"
114-Vt-la-cause-E.mp3,"Pour vos clashs, non, j'ai pas l'temps, mais quand c'est l'temps d'slide, je suis partant Numéro dix dans l'équipe partante, j'trouve que la rue, elle, est dégoûtante Et malgré tout ça, un père absent, tout seul, j'ai su remonter la pente Ils savent que c'est on sight, ils savent que c'est on sight Catch un ops on light, catch un ops on light On a des balles, pourquoi fight On a trouvé leur faille, ils vendent leurs fesses pour des likes On travaille pour la maille, on soignera chaque détail"
114-Vt-la-cause-F.mp3,"Moi, j'suis pas dans les feelings, j'préfère catch des flights Commettre des crimes, c'est tentant, mais est-ce que, après, tu vas assumer Alors, faut faire attention sinon, ce que t'as construit part en fumée Ici, nos rues sont effrayantes, mais par nous, elles sont contrôlées Par ici, nos rues sont sanglantes, lâche la rue et deviens homme au foyer J'ai eu l'choix d'arroser la rose, mais je préfère arroser pour la cause J'en ai connus sur le terrain qui"
114-Vt-la-cause-G.mp3,"ont fini par péter une psychose Votre destin entre mes mains, alors gare à celui qui s'oppose On prendra pas tous le même train, mais on finira tous dans une fosse J'ai eu l'choix d'arroser la rose, mais je préfère arroser pour la cause J'en ai connus sur le terrain qui ont fini par péter une psychose Votre destin entre mes mains, alors gare à celui qui s'oppose On prendra pas tous le même train, mais on finira tous dans une fosse"
115-Enima-gris-A.mp3,"Le ciel est gris Mais la whip est fast Y a laissé sa chérie Quand y a vu mon nom dans les textes Bae, donne-moi l'adresse, t'as un Uber on the way Ton boyfriend est lame, y fait juste cough anyway On est pas millionnaire, mais on s'fait"
115-Enima-gris-B.mp3,"payer everyday On regarde plus les price, on suit le prochaine hunnid K Bae donne-moi l'adresse, on va boire toute la night Broke boy te donne du stress? Dis-lui que t'as seulement une life Dis-lui que t'as seulement une life et que tu veux la vivre avec moi J'vais fuck up toutes ces virgules, j'veux pas courir après toi Yeah donne-moi l'adresse et tu vas vite sortir de là J'suis pas capitaine save a hoe tu vas respecter toutes mes lois A half a pill, c'est pu assez pour get"
115-Enima-gris-C.mp3,"high On a plus besoin d'l'école pour être wise J'vends pour pour plus que fifty K à chaque fois Ma bitch revient avec un chèque à chaque fois J'ai besoin de VVS, oui sur chaque doigt J'la connais depuis BBM, j'la fuck à chaque mois Tu vas pas rester loyale mais t'inquiètes j'le sais déjà Et ta meilleure amie oui, j'l'ai fuck déjà Le ciel est gris Mais la whip est fast Y a laissé sa chérie Quand y a vu"
115-Enima-gris-D.mp3,"mon nom dans les textes Bae, donne-moi l'adresse, t'as un Uber on the way Ton boyfriend est lame, y fait juste cough anyway On est pas millionnaire, mais on s'fait payer everyday On regarde plus les price on suit le prochain hunnid K Babe donne-moi l'adresse, on va boire toute la night Broke boy te donne du stress? Dis-lui que t'as seulement une life Dis-lui que t'as seulement une life et tu la finiras pas avec lui C'est moi"
115-Enima-gris-E.mp3,"l'devil et elle vit l'enfer avec lui Elle veut qu'j'arrête les pills, elle dit que j'maigris Faut que j'focus sur mon esprit Elle aime pas l'fait que j'viens du hood Elle s'demande pourquoi j'ai deux phones J'pop une pill, j'suis on the road Broke boy, t'as perdu ta hoe Elle aime pas l'fait que j'viens du hood, yah Elle appelle toujours sur mon phone, yah Si j'réponds pas, elle s'sent alone, yah"
115-Enima-gris-F.mp3,"yah, yah Le ciel est gris Mais la whip est fast Y a laissé sa chérie Quand y a vu mon nom dans les textes Bae, donne-moi l'adresse, t'as un Uber on the way Ton boyfriend est lame, y fait juste cough anyway On est pas millionnaire, mais on s'fait payer everyday On regarde plus les price, on suit le prochain hunnid K Babe donne-moi l'adresse, on va boire toute la night"
117-Tizzo-and-shreez-ca-pue-A.mp3,"Zombie production, bitch You know how it is J'dégraine la gifle, j'roule ensuite j'allume Bienvenue dans la brume J'en roule un autre j'allume et je fume Back to back jusqu'à temps que tout le monde soient légume Ton dank est su ça goûte quasiment l'agrume"
117-Tizzo-and-shreez-ca-pue-B.mp3,Kaka buzz c'est quoi t'as roulé une prune J'entends rien c'est fou son bag est sans volume Fais vite éteint moi ça c'est sur que les feuilles étaient brunes Ça pue Je viens de prendre une gifle Je suis dans un sky mon wood vient de me faire un lift J'atterris sur du riff Y a pas de pruneaux dans mon splif Je l'amène faire ses griffes Elle est prête pour aller faire son shift
117-Tizzo-and-shreez-ca-pue-C.mp3,Journée très économique Cheveux talon bronzage tout ça sur une gift ! Si le pad est l'huile on glisse Tu veux un rabais elle écartera pas ses cuisses Cassonade les gars trichent Ça voit des anus et ça liche Ses poches en mode fromage suisse Dès qu'ont passe leur front ils plissent Arrête de parler
117-Tizzo-and-shreez-ca-pue-D.mp3,"faut que t'agisses Sinon on t'renie de la Fouette Jean-Baptiste J'dégraine la gifle, j'roule ensuite j'allume Bienvenu dans la brume J'en roule un autre j'allume et je fume Back to back jusqu'à temps que tout le monde soient légume Ton dank est su ça goûte quasiment l'agrume Kaka buzz c'est quoi t'as roulé une prune J'entends rien c'est fou son bag est sans volume Fais vite éteint moi ça c'est sur que"
117-Tizzo-and-shreez-ca-pue-E.mp3,"les feuilles étaient brunes Je plane, comme une plume J'arrête pas d'tousser je crois que Marie a un rhume Je suis dans la lune, j'pense à la canicule Jeune pyromane partout où on passe ça brûle Charmander sur le mic on crache du feu Y'écoute nos beat son cell devient dangereux Ça roule des calottes à coup deux Mes poumons sont affreux Dans"
117-Tizzo-and-shreez-ca-pue-F.mp3,"l'trap c'est toujours nuageux Bad trip boucane dans les yeux On met un pied dehors derrière nous y a les boeufs Cette fois-ci c'est pour avoir brûlé le feu Il pensait pull up on a skur Soft a fait crier les pneus Gaz collé sur eux Différente sorte de fumée pour leurs yeux J'dégraine la gifle, j'roule ensuite j'allume"
118-Mb-metropole-A.mp3,"CashMoneyAP! Yeah, couvre-feu, couvre-feu J'ai connu des hommes véritables, demande à White-Beretta J'donne jamais ma parole au tass' ils ont donné leur épargne Pour la miff' je donnerai ma vie, elle était où ta bitch quand t'étais en galère Tu réponds à ta femme, tu réponds aux amis, mais directement tu raccroches à ta mère"
118-Mb-metropole-B.mp3,"Tu fais gros bonnet, fais pas semblant Tout le monde te connaît, tout le monde te connaît Les petits se promènent pour faire d'l'argent J'ai côtoyé la mort mais j'suis pas plus fort On sera jamais d'accord tant qu'j'suis dans l'décor Arrête tes salades, pendant qu't'es pas là, on bosse comme des malades pour l'antidote Non j'ai pas d'amis, que la miff' sur la vie d'ma wife Par ici on rêve de sortir, y a les ennemis qui kiffent ma life J'traine dans la métropole, j'roule dans la métropole Mes nuits noyées dans l'alcool, mes nuits noyées"
118-Mb-metropole-C.mp3,"dans l'alcool Non j'ai pas d'amis, que la miff' sur la vie d'ma wife Par ici on rêve de sortir, y a les ennemis qui kiffent ma life J'traine dans la métropole, j'roule dans la métropole Mes nuits noyées dans l'alcool, mes nuits noyées dans l'alcool Pourquoi elle fait la folle? Non elle est même pas bonne, elle est même pas bonne Mes nuits noyées dans l'alcool, j'traine dans la métropole J'm'en fou d'ta iv, moi j'ai fait la mienne Mais poto, on a vu qu'toi tu fais la sieste On a quitté le quartier,"
118-Mb-metropole-D.mp3,"mais pas quitté la tess Pourquoi t'a voulu testé? À la fin tu regrettes Mais à quoi tu pensais? Que t'allais gagner la guerre? Si l'terrain est propice, allez on y est Si les autres copient, kho, déshabille-les Si tu veux qu'on parie, je veux voir le khaliss, cappich Rien à foutre que t'es validé Non j'ai pas d'amis, que la miff' sur la vie d'ma wife Par ici on rêve de sortir, y a les ennemis qui kiffent ma life J'traine dans la métropole, j'roule dans la métropole Mes nuits noyées"
118-Mb-metropole-E.mp3,"dans l'alcool, mes nuits noyées dans l'alcool Non j'ai pas d'amis, que la miff' sur la vie d'ma wife Par ici on rêve de sortir, y a les ennemis qui kiffent ma life J'traine dans la métropole, j'roule dans la métropole Mes nuits noyées dans l'alcool, mes nuits noyées dans l'alcool J'traine, j'ai le monopole, j'fume et je bois d'l'alcool La vie m'a pas fait d'cadeau, wesh, j'veux mon cash d'abord Et quand l'argent m'appelle, maman veut que j'raccroche Je veux ma"
118-Mb-metropole-F.mp3,"alors j'ai passé à la caisse et j'ai chargé la donne Non j'ai pas d'amis, que la miff' sur la vie d'ma wife Par ici on rêve de sortir, y a les ennemis qui kiffent ma life J'traine dans la métropole, j'roule dans la métropole Mes nuits noyées dans l'alcool, mes nuits noyées dans l'alcool Non j'ai pas d'amis, que la miff' sur la vie d'ma wife Par ici on rêve de sortir, y a les ennemis qui kiffent ma life J'traine dans la métropole, j'roule dans la métropole"
119-Roi-heenok-cocaino-rap-musique-A.mp3,"C'est cette merde négro, c'est cette merde de la Rive-Sud négro T'entends? C'est cette merde de la Rive-Sud Cocaïno Rap Musique, ta nouvelle drogue, hon hon Cocaïno Rap Musique, la nouvelle dépendance, Roi Heenok négro, Roi Heenok Cocaïno Rap Musique, ton crack, ta kétamine Exclusivement le parrain, les nègres qui sont les meilleurs dans l'rap La 600-S, plusieurs années dans les affaires portant une veste Au cas où tu veux faire la fête, ce n'est pas mon"
